step,time,object_id,shape,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,quat_w,quat_x,quat_y,quat_z
602,10.033352,1,1,-3.307327,5.463128,0.000000,-25.488354,6.299594,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
603,10.050018,1,1,-3.723042,5.590015,0.000000,-25.106569,7.169778,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
604,10.066685,1,1,-4.131677,5.730864,0.000000,-24.694656,8.017140,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
605,10.083351,1,1,-4.532784,5.885299,0.000000,-24.254950,8.841902,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
606,10.100018,1,1,-4.925948,6.052952,0.000000,-23.789606,9.644275,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
607,10.116684,1,1,-5.310791,6.233454,0.000000,-23.300638,10.424405,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
608,10.133350,1,1,-5.686961,6.426436,0.000000,-22.789907,11.182323,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
609,10.150017,1,1,-6.054135,6.631527,0.000000,-22.259163,11.917920,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
610,10.166683,1,1,-6.412020,6.848351,0.000000,-21.710039,12.630942,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
611,10.183350,1,1,-6.760342,7.076521,0.000000,-21.144060,13.321016,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
612,10.200016,1,1,-7.098852,7.315646,0.000000,-20.562641,13.987652,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
613,10.216682,1,1,-7.427325,7.565321,0.000000,-19.967075,14.630287,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
614,10.233349,1,1,-7.745551,7.825132,0.000000,-19.358530,15.248330,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
615,10.250015,1,1,-8.053335,8.094656,0.000000,-18.738039,15.841171,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
616,10.266682,1,1,-8.350499,8.373458,0.000000,-18.106493,16.408230,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
617,10.283348,1,1,-8.636877,8.661095,0.000000,-17.464643,16.948954,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
618,10.300014,1,1,-8.912310,8.957117,0.000000,-16.813105,17.462841,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
619,10.316681,1,1,-9.176645,9.261066,0.000000,-16.152376,17.949434,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
620,10.333347,1,1,-9.429740,9.572475,0.000000,-15.482863,18.408316,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
621,10.350014,1,1,-9.671452,9.890873,0.000000,-14.804904,18.839087,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
622,10.366680,1,1,-9.901649,10.215778,0.000000,-14.118807,19.241367,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
623,10.383347,1,1,-10.120199,10.546712,0.000000,-13.424895,19.614780,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
624,10.400013,1,1,-10.326982,10.883178,0.000000,-12.723519,19.958937,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
625,10.416679,1,1,-10.521882,11.224679,0.000000,-12.015129,20.273426,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
626,10.433346,1,1,-10.704793,11.570707,0.000000,-11.300282,20.557833,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
627,10.450012,1,1,-10.875626,11.920753,0.000000,-10.579697,20.811735,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
628,10.466679,1,1,-11.034302,12.274294,0.000000,-9.854244,21.034729,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
629,10.483345,1,1,-11.180767,12.630802,0.000000,-9.124990,21.226433,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
630,10.500011,1,1,-11.314987,12.989750,0.000000,-8.393193,21.386536,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
631,10.516678,1,1,-11.436954,13.350601,0.000000,-7.660282,21.514811,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
632,10.533344,1,1,-11.546689,13.712819,0.000000,-6.927861,21.611149,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
633,10.550011,1,1,-11.644240,14.075872,0.000000,-6.197687,21.675594,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
634,10.566677,1,1,-11.729692,14.439230,0.000000,-5.471614,21.708359,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
635,10.583344,1,1,-11.803159,14.802372,0.000000,-4.751574,21.709846,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
636,10.600010,1,1,-11.864789,15.164790,0.000000,-4.039520,21.680658,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
637,10.616676,1,1,-11.914763,15.525991,0.000000,-3.337390,21.621607,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
638,10.633343,1,1,-11.953295,15.885498,0.000000,-2.647050,21.533697,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
639,10.650009,1,1,-11.980621,16.242857,0.000000,-1.970269,21.418125,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
640,10.666676,1,1,-11.997010,16.597639,0.000000,-1.308663,21.276245,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
641,10.683342,1,1,-12.002750,16.949440,0.000000,-0.663678,21.109556,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
642,10.700008,1,1,-11.998151,17.297880,0.000000,-0.036562,20.919668,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
643,10.716675,1,1,-11.983536,17.642620,0.000000,0.571632,20.708269,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
644,10.733341,1,1,-11.959241,17.983334,0.000000,1.160096,20.477087,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
645,10.750008,1,1,-11.925612,18.319740,0.000000,1.728194,20.227877,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
646,10.766674,1,1,-11.883000,18.651575,0.000000,2.275537,19.962376,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
647,10.783340,1,1,-11.831756,18.978607,0.000000,2.801887,19.682281,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
648,10.800007,1,1,-11.772235,19.300632,0.000000,3.307200,19.389244,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
649,10.816673,1,1,-11.704782,19.617477,0.000000,3.791583,19.084845,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
650,10.833340,1,1,-11.629745,19.928982,0.000000,4.255288,18.770563,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
651,10.850006,1,1,-11.547456,20.235020,0.000000,4.698658,18.447805,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
652,10.866673,1,1,-11.458250,20.535475,0.000000,5.122148,18.117861,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
653,10.883339,1,1,-11.362443,20.830261,0.000000,5.526268,17.781939,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
654,10.900005,1,1,-11.260345,21.119305,0.000000,5.911604,17.441137,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
655,10.916672,1,1,-11.152255,21.402548,0.000000,6.278770,17.096460,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
656,10.933338,1,1,-11.038461,21.679947,0.000000,6.628406,16.748819,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
657,10.950005,1,1,-10.919241,21.951475,0.000000,6.961170,16.399042,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
658,10.966671,1,1,-10.794858,22.217110,0.000000,7.277724,16.047871,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
659,10.983337,1,1,-10.665571,22.476847,0.000000,7.578720,15.695970,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
660,11.000004,1,1,-10.531623,22.730688,0.000000,7.864811,15.343943,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
661,11.016670,1,1,-10.393246,22.978647,0.000000,8.136632,14.992320,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
662,11.033337,1,1,-10.250665,23.220739,0.000000,8.394798,14.641578,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
663,11.050003,1,1,-10.104094,23.456989,0.000000,8.639905,14.292140,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
664,11.066669,1,1,-9.953735,23.687429,0.000000,8.872523,13.944386,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
665,11.083336,1,1,-9.799786,23.912098,0.000000,9.093206,13.598644,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
666,11.100002,1,1,-9.642431,24.131031,0.000000,9.302481,13.255211,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
667,11.116669,1,1,-9.481853,24.344275,0.000000,9.500849,12.914347,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
668,11.133335,1,1,-9.318219,24.551880,0.000000,9.688795,12.576279,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
669,11.150002,1,1,-9.151695,24.753897,0.000000,9.866779,12.241203,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
670,11.166668,1,1,-8.982433,24.950382,0.000000,10.035240,11.909296,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
671,11.183334,1,1,-8.810585,25.141390,0.000000,10.194604,11.580698,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
672,11.200001,1,1,-8.636294,25.326977,0.000000,10.345269,11.255539,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
673,11.216667,1,1,-8.459698,25.507206,0.000000,10.487625,10.933927,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
674,11.233334,1,1,-8.280925,25.682138,0.000000,10.622041,10.615942,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
675,11.250000,1,1,-8.100099,25.851835,0.000000,10.748872,10.301658,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
676,11.266666,1,1,-7.917336,26.016363,0.000000,10.868460,9.991122,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
677,11.283333,1,1,-7.732755,26.175783,0.000000,10.981138,9.684369,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
678,11.299999,1,1,-7.546462,26.330160,0.000000,11.087219,9.381425,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
679,11.316666,1,1,-7.358559,26.479557,0.000000,11.187012,9.082298,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
680,11.333332,1,1,-7.169145,26.624041,0.000000,11.280808,8.786986,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
681,11.349998,1,1,-6.978314,26.763674,0.000000,11.368896,8.495470,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
682,11.366665,1,1,-6.786155,26.898516,0.000000,11.451548,8.207727,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
683,11.383331,1,1,-6.592754,27.028635,0.000000,11.529030,7.923725,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
684,11.399998,1,1,-6.398190,27.154087,0.000000,11.601600,7.643414,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
685,11.416664,1,1,-6.202542,27.274939,0.000000,11.669504,7.366745,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
686,11.433331,1,1,-6.005880,27.391243,0.000000,11.732982,7.093655,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
687,11.449997,1,1,-5.808274,27.503067,0.000000,11.792263,6.824078,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
688,11.466663,1,1,-5.609788,27.610462,0.000000,11.847570,6.557937,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
689,11.483330,1,1,-5.410486,27.713484,0.000000,11.899118,6.295152,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
690,11.499996,1,1,-5.210423,27.812191,0.000000,11.947112,6.035638,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
691,11.516663,1,1,-5.009655,27.906631,0.000000,11.991749,5.779300,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
692,11.533329,1,1,-4.808237,27.996859,0.000000,12.033221,5.526045,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
693,11.549995,1,1,-4.606214,28.082922,0.000000,12.071707,5.275773,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
694,11.566662,1,1,-4.403634,28.164871,0.000000,12.107383,5.028378,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
695,11.583328,1,1,-4.200539,28.242748,0.000000,12.140416,4.783754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
696,11.599995,1,1,-3.996972,28.316599,0.000000,12.170965,4.541790,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
697,11.616661,1,1,-3.792969,28.386467,0.000000,12.199181,4.302372,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
698,11.633327,1,1,-3.588567,28.452391,0.000000,12.225207,4.065384,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
699,11.649994,1,1,-3.383799,28.514410,0.000000,12.249181,3.830708,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
700,11.666660,1,1,-3.178697,28.572559,0.000000,12.271231,3.598222,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
701,11.683327,1,1,-2.973289,28.626871,0.000000,12.291477,3.367804,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
702,11.699993,1,1,-2.767605,28.677383,0.000000,12.310038,3.139330,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
703,11.716660,1,1,-2.561669,28.724121,0.000000,12.327016,2.912673,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
704,11.733326,1,1,-2.355506,28.767115,0.000000,12.342513,2.687706,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
705,11.749992,1,1,-2.149138,28.806385,0.000000,12.356622,2.464299,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
706,11.766659,1,1,-1.942588,28.841961,0.000000,12.369428,2.242325,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
707,11.783325,1,1,-1.735875,28.873861,0.000000,12.381009,2.021650,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
708,11.799992,1,1,-1.529018,28.902109,0.000000,12.391438,1.802143,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
709,11.816658,1,1,-1.322034,28.926714,0.000000,12.400777,1.583669,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
710,11.833324,1,1,-1.114942,28.947697,0.000000,12.409083,1.366096,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
711,11.849991,1,1,-0.907757,28.965069,0.000000,12.416409,1.149288,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
712,11.866657,1,1,-0.700494,28.978836,0.000000,12.422794,0.933111,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
713,11.883324,1,1,-0.493169,28.989008,0.000000,12.428278,0.717429,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
714,11.899990,1,1,-0.285796,28.995594,0.000000,12.432886,0.502104,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
715,11.916656,1,1,-0.078389,28.998596,0.000000,12.436644,0.287001,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
716,11.933323,1,1,0.129038,28.998013,0.000000,12.439564,0.071982,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
717,11.949989,1,1,0.336471,28.993843,0.000000,12.441654,-0.143090,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
718,11.966656,1,1,0.543897,28.986086,0.000000,12.442918,-0.358351,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
719,11.983322,1,1,0.751301,28.974733,0.000000,12.443346,-0.573941,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
720,11.999989,1,1,0.958668,28.959778,0.000000,12.442928,-0.789995,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
721,12.016655,1,1,1.165986,28.941210,0.000000,12.441641,-1.006651,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
722,12.033321,1,1,1.373237,28.919014,0.000000,12.439458,-1.224046,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
723,12.049988,1,1,1.580407,28.893179,0.000000,12.436341,-1.442316,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
724,12.066654,1,1,1.787479,28.863686,0.000000,12.432250,-1.661596,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
725,12.083321,1,1,1.994436,28.830515,0.000000,12.427134,-1.882022,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
726,12.099987,1,1,2.201258,28.793644,0.000000,12.420935,-2.103728,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
727,12.116653,1,1,2.407928,28.753050,0.000000,12.413588,-2.326848,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
728,12.133320,1,1,2.614423,28.708708,0.000000,12.405016,-2.551512,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
729,12.149986,1,1,2.820722,28.660587,0.000000,12.395142,-2.777851,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
730,12.166653,1,1,3.026801,28.608660,0.000000,12.383875,-3.005996,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
731,12.183319,1,1,3.232634,28.552891,0.000000,12.371119,-3.236072,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
732,12.199986,1,1,3.438196,28.493248,0.000000,12.356766,-3.468204,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
733,12.216652,1,1,3.643456,28.429693,0.000000,12.340702,-3.702519,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
734,12.233318,1,1,3.848382,28.362186,0.000000,12.322807,-3.939134,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
735,12.249985,1,1,4.052943,28.290691,0.000000,12.302950,-4.178168,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
736,12.266651,1,1,4.257101,28.215164,0.000000,12.280988,-4.419736,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
737,12.283318,1,1,4.460817,28.135557,0.000000,12.256773,-4.663948,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
738,12.299984,1,1,4.664053,28.051828,0.000000,12.230147,-4.910913,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
739,12.316650,1,1,4.866764,27.963928,0.000000,12.200944,-5.160734,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
740,12.333317,1,1,5.068901,27.871807,0.000000,12.168983,-5.413511,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
741,12.349983,1,1,5.270417,27.775414,0.000000,12.134081,-5.669336,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
742,12.366650,1,1,5.471256,27.674700,0.000000,12.096039,-5.928303,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
743,12.383316,1,1,5.671362,27.569607,0.000000,12.054651,-6.190489,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
744,12.399982,1,1,5.870673,27.460081,0.000000,12.009699,-6.455973,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
745,12.416649,1,1,6.069127,27.346067,0.000000,11.960957,-6.724824,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
746,12.433315,1,1,6.266654,27.227509,0.000000,11.908185,-6.997107,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
747,12.449982,1,1,6.463183,27.104347,0.000000,11.851136,-7.272874,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
